candidate_id,category,years_experience,candidate_skills,job_requirements,matched_skills_count,match_score,target_salary,success_index,demographic_group,resume_text_snippet
CAND-0079,Design,4.0,"{""HTML/CSS"": 64, ""Prototyping"": 88, ""UI/UX"": 71, ""Figma"": 88, ""Wireframing"": 65}","{""Wireframing"": 87, ""User Research"": 79, ""HTML/CSS"": 79, ""Figma"": 75, ""Design Systems"": 90}",3,49.1,133000,49.3,Group_B,"Experienced Design specialist with 4.0 years working with HTML/CSS, Prototyping, UI/UX, Figma, Wireframing."
CAND-0080,Engineering,14.8,"{""TypeScript"": 95, ""GraphQL"": 96, ""React"": 83, ""JavaScript"": 89}","{""JavaScript"": 85, ""Node.js"": 86, ""PostgreSQL"": 83, ""Docker"": 83, ""TypeScript"": 88}",2,48.5,208000,52.5,Group_A,"Experienced Engineering specialist with 14.8 years working with TypeScript, GraphQL, React, JavaScript."
CAND-0081,Design,7.5,"{""UI/UX"": 87, ""Design Systems"": 92, ""HTML/CSS"": 63, ""Wireframing"": 67, ""Figma"": 93}","{""User Research"": 80, ""UI/UX"": 77, ""HTML/CSS"": 81}",2,66.1,164000,65.9,Group_C,"Experienced Design specialist with 7.5 years working with UI/UX, Design Systems, HTML/CSS, Wireframing, Figma."
CAND-0082,Engineering,4.5,"{""JavaScript"": 70, ""Python"": 97, ""Node.js"": 97, ""PostgreSQL"": 69, ""AWS"": 70}","{""Docker"": 72, ""AWS"": 71, ""React"": 90, ""System Design"": 88, ""GraphQL"": 78}",1,45.0,134000,48.0,Group_D,"Experienced Engineering specialist with 4.5 years working with JavaScript, Python, Node.js, PostgreSQL, AWS."
CAND-0083,Analytics,9.9,"{""Statistics"": 85, ""Machine Learning"": 79, ""Tableau"": 89, ""Data Modeling"": 64, ""Python"": 63, ""SQL"": 70}","{""PowerBI"": 80, ""Data Modeling"": 89, ""Statistics"": 74, ""Python"": 80}",3,74.3,184000,72.3,Group_C,"Experienced Analytics specialist with 9.9 years working with Statistics, Machine Learning, Tableau, Data Modeling, Python, SQL."
CAND-0084,Design,2.8,"{""Design Systems"": 89, ""Wireframing"": 67, ""Figma"": 77, ""User Research"": 88, ""HTML/CSS"": 75}","{""Figma"": 82, ""Wireframing"": 89, ""User Research"": 83}",3,76.2,135000,77.3,Group_B,"Experienced Design specialist with 2.8 years working with Design Systems, Wireframing, Figma, User Research, HTML/CSS."
CAND-0085,Infrastructure,14.1,"{""Terraform"": 91, ""CI/CD"": 79, ""Prometheus"": 91, ""Python"": 61, ""Linux"": 65}","{""Prometheus"": 88, ""Ansible"": 81, ""Docker"": 71, ""Linux"": 71}",2,56.6,206000,57.7,Group_D,"Experienced Infrastructure specialist with 14.1 years working with Terraform, CI/CD, Prometheus, Python, Linux."
CAND-0086,Infrastructure,8.5,"{""Linux"": 83, ""CI/CD"": 85, ""Ansible"": 83}","{""Linux"": 87, ""Kubernetes"": 76, ""Python"": 81}",1,45.0,162000,43.8,Group_D,"Experienced Infrastructure specialist with 8.5 years working with Linux, CI/CD, Ansible."
CAND-0087,Analytics,4.9,"{""Python"": 83, ""SQL"": 81, ""PowerBI"": 95}","{""Data Modeling"": 86, ""Python"": 71, ""Statistics"": 71, ""PowerBI"": 71}",2,45.0,137000,45.4,Group_D,"Experienced Analytics specialist with 4.9 years working with Python, SQL, PowerBI."
CAND-0088,Analytics,7.4,"{""Tableau"": 85, ""Machine Learning"": 79, ""Data Modeling"": 97, ""Python"": 81}","{""Data Modeling"": 88, ""Machine Learning"": 79, ""Statistics"": 85, ""PowerBI"": 70, ""Tableau"": 81}",3,55.2,159000,53.4,Group_D,"Experienced Analytics specialist with 7.4 years working with Tableau, Machine Learning, Data Modeling, Python."
CAND-0089,Analytics,5.3,"{""Machine Learning"": 97, ""PowerBI"": 96, ""Tableau"": 74}","{""SQL"": 90, ""Machine Learning"": 89, ""PowerBI"": 82, ""Python"": 74, ""Tableau"": 77}",3,49.4,142000,53.1,Group_A,"Experienced Analytics specialist with 5.3 years working with Machine Learning, PowerBI, Tableau."
CAND-0090,Product,1.3,"{""Scrum"": 92, ""Product Strategy"": 90, ""Roadmapping"": 63, ""Wireframing"": 68, ""User Research"": 93}","{""User Research"": 86, ""Wireframing"": 82, ""Roadmapping"": 80}",3,81.3,127000,79.6,Group_C,"Experienced Product specialist with 1.3 years working with Scrum, Product Strategy, Roadmapping, Wireframing, User Research."
CAND-0091,Analytics,6.0,"{""Machine Learning"": 95, ""PowerBI"": 79, ""Python"": 74, ""Data Modeling"": 79, ""Statistics"": 78}","{""Python"": 81, ""Statistics"": 87, ""PowerBI"": 78, ""Tableau"": 79, ""Data Modeling"": 73}",4,69.7,155000,69.4,Group_D,"Experienced Analytics specialist with 6.0 years working with Machine Learning, PowerBI, Python, Data Modeling, Statistics."
CAND-0092,Infrastructure,14.4,"{""Python"": 65, ""Kubernetes"": 82, ""CI/CD"": 88, ""AWS"": 76}","{""Ansible"": 87, ""Terraform"": 78, ""Docker"": 74, ""Python"": 73, ""CI/CD"": 89}",2,54.6,208000,53.7,Group_A,"Experienced Infrastructure specialist with 14.4 years working with Python, Kubernetes, CI/CD, AWS."
CAND-0093,Analytics,4.2,"{""SQL"": 90, ""Data Modeling"": 66, ""PowerBI"": 68, ""Tableau"": 60}","{""Python"": 76, ""PowerBI"": 79, ""Statistics"": 80, ""Machine Learning"": 79, ""Tableau"": 90}",2,45.0,132000,48.0,Group_B,"Experienced Analytics specialist with 4.2 years working with SQL, Data Modeling, PowerBI, Tableau."
CAND-0094,Analytics,11.3,"{""Python"": 62, ""PowerBI"": 85, ""Data Modeling"": 91}","{""Statistics"": 70, ""Tableau"": 79, ""SQL"": 88}",0,45.0,182000,49.0,Group_C,"Experienced Analytics specialist with 11.3 years working with Python, PowerBI, Data Modeling."
CAND-0095,Infrastructure,7.4,"{""CI/CD"": 70, ""Ansible"": 89, ""Prometheus"": 76, ""Docker"": 71, ""Kubernetes"": 60, ""Linux"": 81}","{""Terraform"": 82, ""CI/CD"": 83, ""Python"": 86, ""AWS"": 80}",1,45.0,155000,47.4,Group_B,"Experienced Infrastructure specialist with 7.4 years working with CI/CD, Ansible, Prometheus, Docker, Kubernetes, Linux."
CAND-0096,Product,7.7,"{""Agile"": 88, ""SaaS"": 77, ""Roadmapping"": 81, ""Product Strategy"": 79}","{""Agile"": 71, ""SaaS"": 73, ""User Research"": 84, ""Scrum"": 79, ""Product Strategy"": 75}",3,56.3,161000,56.8,Group_C,"Experienced Product specialist with 7.7 years working with Agile, SaaS, Roadmapping, Product Strategy."
CAND-0097,Engineering,9.9,"{""AWS"": 69, ""TypeScript"": 89, ""PostgreSQL"": 98, ""Node.js"": 83, ""GraphQL"": 86}","{""PostgreSQL"": 89, ""GraphQL"": 72, ""TypeScript"": 86, ""System Design"": 84, ""Node.js"": 86}",4,76.2,185000,72.6,Group_A,"Experienced Engineering specialist with 9.9 years working with AWS, TypeScript, PostgreSQL, Node.js, GraphQL."
CAND-0098,Engineering,12.6,"{""Docker"": 80, ""PostgreSQL"": 93, ""JavaScript"": 88, ""Node.js"": 67}","{""TypeScript"": 71, ""GraphQL"": 84, ""Node.js"": 74, ""Python"": 86, ""Docker"": 83}",2,49.4,193000,47.8,Group_D,"Experienced Engineering specialist with 12.6 years working with Docker, PostgreSQL, JavaScript, Node.js."
CAND-0099,Infrastructure,11.1,"{""Python"": 62, ""Kubernetes"": 87, ""AWS"": 82, ""Docker"": 64, ""Prometheus"": 94, ""Ansible"": 63}","{""Ansible"": 83, ""Kubernetes"": 75, ""CI/CD"": 74}",2,69.1,190000,71.4,Group_D,"Experienced Infrastructure specialist with 11.1 years working with Python, Kubernetes, AWS, Docker, Prometheus, Ansible."
CAND-0100,Infrastructure,14.9,"{""Ansible"": 82, ""Linux"": 67, ""Terraform"": 71, ""Kubernetes"": 94, ""Python"": 85, ""Docker"": 93}","{""Terraform"": 70, ""Kubernetes"": 79, ""Linux"": 84}",3,96.6,228000,94.1,Group_D,"Experienced Infrastructure specialist with 14.9 years working with Ansible, Linux, Terraform, Kubernetes, Python, Docker."
CAND-0101,Product,4.5,"{""SaaS"": 86, ""Wireframing"": 61, ""Product Strategy"": 75, ""Agile"": 73, ""Analytics"": 64}","{""Agile"": 71, ""Roadmapping"": 77, ""Analytics"": 71}",2,56.7,139000,55.6,Group_B,"Experienced Product specialist with 4.5 years working with SaaS, Wireframing, Product Strategy, Agile, Analytics."
CAND-0102,Engineering,3.0,"{""TypeScript"": 69, ""AWS"": 93, ""PostgreSQL"": 74, ""Node.js"": 86, ""JavaScript"": 79}","{""React"": 83, ""PostgreSQL"": 87, ""JavaScript"": 85, ""AWS"": 71}",3,66.2,132000,68.6,Group_D,"Experienced Engineering specialist with 3.0 years working with TypeScript, AWS, PostgreSQL, Node.js, JavaScript."
CAND-0103,Analytics,5.5,"{""PowerBI"": 75, ""Python"": 74, ""Tableau"": 79, ""Data Modeling"": 69, ""SQL"": 89, ""Statistics"": 63}","{""PowerBI"": 77, ""Data Modeling"": 78, ""Machine Learning"": 76, ""Python"": 80, ""Statistics"": 90}",4,64.1,149000,63.7,Group_C,"Experienced Analytics specialist with 5.5 years working with PowerBI, Python, Tableau, Data Modeling, SQL, Statistics."
CAND-0104,Engineering,8.5,"{""React"": 98, ""Python"": 98, ""System Design"": 62, ""AWS"": 64}","{""Docker"": 85, ""PostgreSQL"": 76, ""TypeScript"": 80}",0,45.0,162000,48.9,Group_B,"Experienced Engineering specialist with 8.5 years working with React, Python, System Design, AWS."
CAND-0105,Product,14.5,"{""Wireframing"": 98, ""Product Strategy"": 73, ""User Research"": 85}","{""User Research"": 82, ""Scrum"": 84, ""SaaS"": 87}",1,49.2,206000,49.1,Group_C,"Experienced Product specialist with 14.5 years working with Wireframing, Product Strategy, User Research."
CAND-0106,Analytics,13.4,"{""SQL"": 80, ""Statistics"": 86, ""PowerBI"": 62, ""Tableau"": 96, ""Data Modeling"": 74, ""Python"": 69}","{""Tableau"": 88, ""Machine Learning"": 83, ""Statistics"": 79}",2,66.1,205000,64.8,Group_D,"Experienced Analytics specialist with 13.4 years working with SQL, Statistics, PowerBI, Tableau, Data Modeling, Python."
CAND-0107,Analytics,12.7,"{""Machine Learning"": 89, ""Statistics"": 70, ""Tableau"": 82, ""Data Modeling"": 70, ""Python"": 68, ""PowerBI"": 94}","{""Python"": 72, ""Machine Learning"": 71, ""SQL"": 70, ""Statistics"": 83}",3,70.8,202000,70.9,Group_A,"Experienced Analytics specialist with 12.7 years working with Machine Learning, Statistics, Tableau, Data Modeling, Python, PowerBI."
CAND-0108,Product,1.1,"{""User Research"": 91, ""Agile"": 61, ""Analytics"": 60, ""Wireframing"": 94, ""Roadmapping"": 95, ""SaaS"": 86}","{""Agile"": 78, ""Analytics"": 87, ""User Research"": 79}",3,71.6,121000,72.8,Group_D,"Experienced Product specialist with 1.1 years working with User Research, Agile, Analytics, Wireframing, Roadmapping, SaaS."
CAND-0109,Product,2.5,"{""SaaS"": 93, ""Product Strategy"": 76, ""Scrum"": 82}","{""Scrum"": 84, ""Agile"": 88, ""SaaS"": 77, ""Roadmapping"": 77}",2,45.0,120000,48.4,Group_A,"Experienced Product specialist with 2.5 years working with SaaS, Product Strategy, Scrum."
CAND-0110,Engineering,2.3,"{""System Design"": 70, ""PostgreSQL"": 65, ""GraphQL"": 91, ""React"": 87, ""AWS"": 81, ""Docker"": 96}","{""PostgreSQL"": 76, ""React"": 88, ""TypeScript"": 85}",2,52.4,122000,55.8,Group_C,"Experienced Engineering specialist with 2.3 years working with System Design, PostgreSQL, GraphQL, React, AWS, Docker."
CAND-0111,Analytics,8.9,"{""Python"": 73, ""Tableau"": 97, ""SQL"": 69}","{""Data Modeling"": 88, ""PowerBI"": 77, ""SQL"": 88, ""Tableau"": 82, ""Machine Learning"": 87}",2,45.0,165000,47.9,Group_B,"Experienced Analytics specialist with 8.9 years working with Python, Tableau, SQL."
CAND-0112,Engineering,8.0,"{""React"": 81, ""Node.js"": 98, ""System Design"": 98, ""PostgreSQL"": 85, ""Docker"": 80}","{""Python"": 77, ""GraphQL"": 81, ""PostgreSQL"": 87}",1,45.0,159000,46.0,Group_D,"Experienced Engineering specialist with 8.0 years working with React, Node.js, System Design, PostgreSQL, Docker."
CAND-0113,Engineering,11.8,"{""TypeScript"": 84, ""Node.js"": 69, ""PostgreSQL"": 84, ""JavaScript"": 80, ""GraphQL"": 83}","{""Node.js"": 84, ""React"": 81, ""Python"": 78}",1,45.0,186000,43.9,Group_D,"Experienced Engineering specialist with 11.8 years working with TypeScript, Node.js, PostgreSQL, JavaScript, GraphQL."
CAND-0114,Design,8.8,"{""Figma"": 98, ""Wireframing"": 98, ""HTML/CSS"": 80, ""User Research"": 84, ""Prototyping"": 60, ""Design Systems"": 78}","{""Prototyping"": 88, ""Figma"": 86, ""Design Systems"": 75, ""UI/UX"": 82}",3,65.9,173000,64.2,Group_C,"Experienced Design specialist with 8.8 years working with Figma, Wireframing, HTML/CSS, User Research, Prototyping, Design Systems."
CAND-0115,Design,3.0,"{""Prototyping"": 90, ""User Research"": 64, ""Wireframing"": 83, ""HTML/CSS"": 76}","{""HTML/CSS"": 89, ""Wireframing"": 89, ""Prototyping"": 76}",3,78.6,137000,75.1,Group_A,"Experienced Design specialist with 3.0 years working with Prototyping, User Research, Wireframing, HTML/CSS."
CAND-0116,Design,5.7,"{""Wireframing"": 79, ""User Research"": 80, ""Prototyping"": 98, ""HTML/CSS"": 72, ""UI/UX"": 90, ""Figma"": 80}","{""Prototyping"": 90, ""User Research"": 85, ""HTML/CSS"": 88}",3,85.4,159000,82.5,Group_C,"Experienced Design specialist with 5.7 years working with Wireframing, User Research, Prototyping, HTML/CSS, UI/UX, Figma."
CAND-0117,Design,6.1,"{""Design Systems"": 89, ""Wireframing"": 73, ""UI/UX"": 88, ""Figma"": 78}","{""Figma"": 79, ""Prototyping"": 77, ""HTML/CSS"": 78, ""UI/UX"": 74, ""User Research"": 83}",2,45.0,146000,43.8,Group_D,"Experienced Design specialist with 6.1 years working with Design Systems, Wireframing, UI/UX, Figma."
CAND-0118,Analytics,6.6,"{""Machine Learning"": 82, ""SQL"": 70, ""Tableau"": 62, ""Statistics"": 96, ""PowerBI"": 85, ""Data Modeling"": 81}","{""SQL"": 77, ""Data Modeling"": 86, ""Statistics"": 86, ""Tableau"": 87}",4,84.6,165000,83.3,Group_D,"Experienced Analytics specialist with 6.6 years working with Machine Learning, SQL, Tableau, Statistics, PowerBI, Data Modeling."
CAND-0119,Infrastructure,6.5,"{""AWS"": 78, ""Kubernetes"": 86, ""Terraform"": 65, ""Ansible"": 67}","{""CI/CD"": 76, ""AWS"": 86, ""Prometheus"": 85, ""Linux"": 81, ""Terraform"": 85}",2,45.0,148000,47.7,Group_D,"Experienced Infrastructure specialist with 6.5 years working with AWS, Kubernetes, Terraform, Ansible."
CAND-0120,Infrastructure,1.9,"{""Docker"": 81, ""Kubernetes"": 66, ""Linux"": 70}","{""Terraform"": 87, ""CI/CD"": 83, ""Python"": 84, ""Docker"": 77, ""Ansible"": 82}",1,45.0,116000,44.5,Group_D,"Experienced Infrastructure specialist with 1.9 years working with Docker, Kubernetes, Linux."
CAND-0121,Design,1.4,"{""Prototyping"": 60, ""Design Systems"": 73, ""Wireframing"": 73, ""HTML/CSS"": 77}","{""Wireframing"": 75, ""Figma"": 81, ""Design Systems"": 80, ""HTML/CSS"": 76, ""User Research"": 84}",3,45.0,113000,47.4,Group_D,"Experienced Design specialist with 1.4 years working with Prototyping, Design Systems, Wireframing, HTML/CSS."
CAND-0122,Analytics,14.5,"{""Machine Learning"": 67, ""PowerBI"": 82, ""Data Modeling"": 82, ""Statistics"": 89, ""Tableau"": 71}","{""Statistics"": 74, ""Tableau"": 80, ""Machine Learning"": 73, ""SQL"": 77, ""Data Modeling"": 79}",4,76.5,217000,74.6,Group_B,"Experienced Analytics specialist with 14.5 years working with Machine Learning, PowerBI, Data Modeling, Statistics, Tableau."
CAND-0123,Analytics,6.4,"{""Machine Learning"": 91, ""PowerBI"": 94, ""Statistics"": 71, ""Python"": 95}","{""PowerBI"": 75, ""Tableau"": 80, ""Python"": 84}",2,61.4,154000,63.7,Group_A,"Experienced Analytics specialist with 6.4 years working with Machine Learning, PowerBI, Statistics, Python."
CAND-0124,Design,2.9,"{""Design Systems"": 86, ""Wireframing"": 88, ""Prototyping"": 91, ""HTML/CSS"": 70, ""User Research"": 65, ""UI/UX"": 96}","{""Wireframing"": 71, ""UI/UX"": 78, ""User Research"": 77}",3,79.2,137000,75.9,Group_D,"Experienced Design specialist with 2.9 years working with Design Systems, Wireframing, Prototyping, HTML/CSS, User Research, UI/UX."
CAND-0125,Analytics,11.4,"{""Machine Learning"": 94, ""Data Modeling"": 62, ""SQL"": 88, ""Statistics"": 94, ""Python"": 73, ""Tableau"": 87}","{""Statistics"": 79, ""Data Modeling"": 71, ""Python"": 84}",3,87.8,200000,87.9,Group_A,"Experienced Analytics specialist with 11.4 years working with Machine Learning, Data Modeling, SQL, Statistics, Python, Tableau."
CAND-0126,Design,13.1,"{""Wireframing"": 97, ""UI/UX"": 82, ""HTML/CSS"": 87}","{""Design Systems"": 76, ""UI/UX"": 71, ""HTML/CSS"": 88}",2,67.6,204000,65.9,Group_B,"Experienced Design specialist with 13.1 years working with Wireframing, UI/UX, HTML/CSS."
CAND-0127,Infrastructure,14.7,"{""Python"": 68, ""Prometheus"": 86, ""Linux"": 63, ""Ansible"": 77, ""Kubernetes"": 68}","{""CI/CD"": 77, ""Terraform"": 82, ""Docker"": 85, ""AWS"": 74, ""Prometheus"": 88}",1,45.0,206000,47.2,Group_D,"Experienced Infrastructure specialist with 14.7 years working with Python, Prometheus, Linux, Ansible, Kubernetes."
CAND-0128,Design,2.1,"{""Prototyping"": 83, ""Design Systems"": 89, ""User Research"": 91}","{""Design Systems"": 90, ""Figma"": 81, ""HTML/CSS"": 72, ""Prototyping"": 87}",2,45.0,118000,49.2,Group_B,"Experienced Design specialist with 2.1 years working with Prototyping, Design Systems, User Research."
CAND-0129,Design,4.8,"{""User Research"": 91, ""Design Systems"": 81, ""HTML/CSS"": 63, ""UI/UX"": 62, ""Wireframing"": 66}","{""Wireframing"": 84, ""Prototyping"": 84, ""Figma"": 70, ""Design Systems"": 83, ""HTML/CSS"": 76}",3,58.4,142000,61.2,Group_C,"Experienced Design specialist with 4.8 years working with User Research, Design Systems, HTML/CSS, UI/UX, Wireframing."
CAND-0130,Product,13.2,"{""Product Strategy"": 83, ""User Research"": 70, ""SaaS"": 63, ""Scrum"": 85, ""Agile"": 79}","{""Roadmapping"": 70, ""Wireframing"": 76, ""User Research"": 85, ""Agile"": 72, ""Analytics"": 74}",2,51.5,198000,52.5,Group_D,"Experienced Product specialist with 13.2 years working with Product Strategy, User Research, SaaS, Scrum, Agile."
CAND-0131,Engineering,1.1,"{""Node.js"": 74, ""System Design"": 84, ""JavaScript"": 65, ""TypeScript"": 66, ""React"": 66}","{""AWS"": 74, ""Python"": 90, ""JavaScript"": 74, ""TypeScript"": 72}",2,45.0,111000,43.5,Group_B,"Experienced Engineering specialist with 1.1 years working with Node.js, System Design, JavaScript, TypeScript, React."
CAND-0132,Design,5.9,"{""HTML/CSS"": 88, ""Wireframing"": 73, ""UI/UX"": 65, ""Prototyping"": 66}","{""Wireframing"": 82, ""Figma"": 81, ""Design Systems"": 83}",1,45.0,144000,44.2,Group_C,"Experienced Design specialist with 5.9 years working with HTML/CSS, Wireframing, UI/UX, Prototyping."
CAND-0133,Engineering,4.5,"{""React"": 92, ""Python"": 72, ""TypeScript"": 85, ""PostgreSQL"": 78, ""System Design"": 63}","{""GraphQL"": 77, ""System Design"": 85, ""Node.js"": 90}",1,45.0,134000,46.6,Group_A,"Experienced Engineering specialist with 4.5 years working with React, Python, TypeScript, PostgreSQL, System Design."
CAND-0134,Infrastructure,14.1,"{""Linux"": 71, ""Prometheus"": 90, ""CI/CD"": 64, ""Python"": 61}","{""Docker"": 71, ""Kubernetes"": 82, ""CI/CD"": 86, ""Prometheus"": 79, ""Ansible"": 90}",2,53.9,205000,56.2,Group_D,"Experienced Infrastructure specialist with 14.1 years working with Linux, Prometheus, CI/CD, Python."
CAND-0135,Design,2.2,"{""User Research"": 92, ""Figma"": 73, ""Wireframing"": 69, ""HTML/CSS"": 94}","{""Prototyping"": 83, ""Design Systems"": 77, ""Figma"": 71, ""User Research"": 77}",2,45.0,118000,46.0,Group_D,"Experienced Design specialist with 2.2 years working with User Research, Figma, Wireframing, HTML/CSS."
CAND-0136,Analytics,9.5,"{""Statistics"": 68, ""Data Modeling"": 60, ""Python"": 70, ""SQL"": 91, ""PowerBI"": 82}","{""Machine Learning"": 74, ""Statistics"": 78, ""Tableau"": 73, ""Python"": 70, ""PowerBI"": 80}",3,62.7,177000,61.3,Group_A,"Experienced Analytics specialist with 9.5 years working with Statistics, Data Modeling, Python, SQL, PowerBI."
CAND-0137,Infrastructure,11.0,"{""Ansible"": 83, ""Prometheus"": 63, ""Python"": 91}","{""CI/CD"": 88, ""AWS"": 73, ""Docker"": 77, ""Prometheus"": 86, ""Kubernetes"": 70}",1,45.0,180000,48.6,Group_B,"Experienced Infrastructure specialist with 11.0 years working with Ansible, Prometheus, Python."
CAND-0138,Engineering,7.6,"{""JavaScript"": 74, ""Docker"": 80, ""React"": 75, ""Python"": 86, ""AWS"": 80, ""TypeScript"": 77}","{""Docker"": 86, ""AWS"": 71, ""Node.js"": 75}",2,59.0,162000,59.4,Group_A,"Experienced Engineering specialist with 7.6 years working with JavaScript, Docker, React, Python, AWS, TypeScript."
